PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,Control_detected_n,Control_total_n,Control_detection_rate,Short_detected_n,Short_total_n,Short_detection_rate,Long_detected_n,Long_total_n,Long_detection_rate,In_detection_analysis_universe
Q9NR28,DIABLO,Diablo IAP-binding mitochondrial protein,DBLOH_HUMAN,2.20530068442641,0.0073810825587752,27130.81,26,153,0.16993464052287582,38,186,0.20430107526881722,30,176,0.17045454545454544,False
Q9NR30,DDX21,Nucleolar RNA helicase 2,DDX21_HUMAN,5.715295421897914,0.0073810825587752,87344.39,15,153,0.09803921568627451,26,186,0.13978494623655913,27,176,0.1534090909090909,False
Q9NR31,SAR1A,Small COPII coat GTPase SAR1A,SAR1A_HUMAN,1.639988807576817,0.0073810825587752,22366.8,93,153,0.6078431372549019,110,186,0.5913978494623656,81,176,0.4602272727272727,True
Q9NR34,MAN1C1,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC",MA1C1_HUMAN,0.7909493732100614,0.0073810825587752,70910.63,138,153,0.9019607843137255,173,186,0.9301075268817204,157,176,0.8920454545454546,True
Q9NR45,NANS,N-acetylneuraminate-9-phosphate synthase,SIAS_HUMAN,0.808862381629054,0.0073810825587752,40307.5,72,153,0.47058823529411764,101,186,0.543010752688172,86,176,0.48863636363636365,False
Q9NR46,SH3GLB2,Endophilin-B2,SHLB2_HUMAN,0.766389326404687,0.0073810825587752,43973.93,94,153,0.6143790849673203,112,186,0.6021505376344086,91,176,0.5170454545454546,True
Q9NR50,EIF2B3,Translation initiation factor eIF2B subunit gamma,EI2BG_HUMAN,0.840408579385328,0.0073810825587752,50240.29,20,153,0.13071895424836602,35,186,0.1881720430107527,27,176,0.1534090909090909,False
Q9NR56,MBNL1,Muscleblind-like protein 1,MBNL1_HUMAN,0.6638633414302296,0.0073810825587752,41817.21,12,153,0.0784313725490196,17,186,0.0913978494623656,16,176,0.09090909090909091,False
Q9NR99,MXRA5,Matrix-remodeling-associated protein 5,MXRA5_HUMAN,0.4696437824081382,0.0016233766233766,312150.29,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9NRA1,PDGFC,Platelet-derived growth factor C,PDGFC_HUMAN,0.6120055462547997,0.0016233766233766,39029.41,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9NRB3,CHST12,Carbohydrate sulfotransferase 12,CHSTC_HUMAN,0.6152947215608122,0.0040983606557377,48414.47,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9NRF8,CTPS2,CTP synthase 2,PYRG2_HUMAN,0.9243531781648126,0.0072727272727272,65677.56,35,153,0.22875816993464052,36,186,0.1935483870967742,46,176,0.26136363636363635,False
Q9NRG9,AAAS,Aladin,AAAS_HUMAN,,0.0073810825587752,59574.15,0,153,0.0,1,186,0.005376344086021506,0,176,0.0,False
Q9NRL3,STRN4,Striatin-4,STRN4_HUMAN,1.42974677155278,0.0073810825587752,80596.1,19,153,0.12418300653594772,26,186,0.13978494623655913,23,176,0.13068181818181818,False
Q9NRN5,OLFML3,Olfactomedin-like protein 3,OLFL3_HUMAN,0.602163198939576,0.0073810825587752,46010.25,82,153,0.5359477124183006,109,186,0.5860215053763441,87,176,0.4943181818181818,False
Q9NRV9,HEBP1,Heme-binding protein 1,HEBP1_HUMAN,0.7084800906313785,0.0072727272727272,21097.04,94,153,0.6143790849673203,116,186,0.6236559139784946,99,176,0.5625,True
Q9NRW1,RAB6B,Ras-related protein Rab-6B,RAB6B_HUMAN,1.624473133572315,0.0016233766233766,23461.68,152,153,0.9934640522875817,184,186,0.989247311827957,171,176,0.9715909090909091,True
Q9NRW7,VPS45,Vacuolar protein sorting-associated protein 45,VPS45_HUMAN,0.8194077998562138,0.0073810825587752,65076.89,47,153,0.30718954248366015,78,186,0.41935483870967744,83,176,0.4715909090909091,False
Q9NRX4,PHPT1,14 kDa phosphohistidine phosphatase,PHP14_HUMAN,0.92241408038129,0.0073810825587752,13832.51,23,153,0.1503267973856209,26,186,0.13978494623655913,27,176,0.1534090909090909,False
Q9NRY5,FAM114A2,Protein FAM114A2,F1142_HUMAN,0.9531054775889384,0.0072727272727272,55468.24,145,153,0.9477124183006536,178,186,0.956989247311828,158,176,0.8977272727272727,True
Q9NRZ7,AGPAT3,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma,PLCC_HUMAN,0.9146118203292044,0.0078146052277014,43380.96,7,153,0.0457516339869281,9,186,0.04838709677419355,5,176,0.028409090909090908,False
Q9NS28,RGS18,Regulator of G-protein signaling 18,RGS18_HUMAN,1.361308591296426,0.0073810825587752,27582.22,55,153,0.35947712418300654,67,186,0.3602150537634409,61,176,0.3465909090909091,False
Q9NS62,THSD1,Thrombospondin type-1 domain-containing protein 1,THSD1_HUMAN,0.5134553055287479,0.0016233766233766,94583.93,153,153,1.0,184,186,0.989247311827957,175,176,0.9943181818181818,True
Q9NS69,TOMM22,Mitochondrial import receptor subunit TOM22 homolog,TOM22_HUMAN,0.8926644280581442,0.0073810825587752,15521.61,17,153,0.1111111111111111,26,186,0.13978494623655913,19,176,0.10795454545454546,False
Q9NS71,GKN1,Gastrokine-1,GKN1_HUMAN,0.6817468340491653,0.0072727272727272,20331,100,153,0.6535947712418301,119,186,0.6397849462365591,110,176,0.625,True
Q9NS73,MBIP,MAP3K12-binding inhibitory protein 1,MBIP1_HUMAN,0.5830314626157951,0.0073810825587752,39281.47,148,153,0.9673202614379085,184,186,0.989247311827957,173,176,0.9829545454545454,True
Q9NS86,LANCL2,LanC-like protein 2,LANC2_HUMAN,0.6050037758971093,0.0073810825587752,50854.3,34,153,0.2222222222222222,36,186,0.1935483870967742,42,176,0.23863636363636365,False
Q9NSB2,KRT84,"Keratin, type II cuticular Hb4",KRT84_HUMAN,1.276815968274658,0.0030581039755351,64842.39,22,153,0.1437908496732026,42,186,0.22580645161290322,33,176,0.1875,False
Q9NSC7,ST6GALNAC1,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",SIA7A_HUMAN,1.917065980073905,0.0040983606557377,68564.33,135,153,0.8823529411764706,163,186,0.8763440860215054,134,176,0.7613636363636364,True
Q9NSE4,IARS2,"Isoleucine--tRNA ligase, mitochondrial",SYIM_HUMAN,2.058431978332645,0.0073810825587752,113791.52,12,153,0.0784313725490196,27,186,0.14516129032258066,24,176,0.13636363636363635,False
Q9NSI6,BRWD1,Bromodomain and WD repeat-containing protein 1,BRWD1_HUMAN,2.583885574940249,0.0073810825587752,262936.11,58,153,0.3790849673202614,75,186,0.4032258064516129,76,176,0.4318181818181818,False
Q9NT22,EMILIN3,EMILIN-3,EMIL3_HUMAN,0.5778488117779285,0.0058910162002945,82646.66,144,153,0.9411764705882353,173,186,0.9301075268817204,162,176,0.9204545454545454,True
Q9NT62,ATG3,Ubiquitin-like-conjugating enzyme ATG3,ATG3_HUMAN,0.9326709478553216,0.0040983606557377,35864.38,146,153,0.954248366013072,175,186,0.9408602150537635,162,176,0.9204545454545454,True
Q9NTJ5,SACM1L,Phosphatidylinositol-3-phosphatase SAC1,SAC1_HUMAN,1.992881251190613,0.0040983606557377,66966.89,92,153,0.6013071895424836,123,186,0.6612903225806451,110,176,0.625,True
Q9NTK5,OLA1,Obg-like ATPase 1,OLA1_HUMAN,0.9529999122797184,0.0016233766233766,44743.56,152,153,0.9934640522875817,182,186,0.978494623655914,169,176,0.9602272727272727,True
Q9NTU7,CBLN4,Cerebellin-4,CBLN4_HUMAN,0.6614177734214397,0.0073810825587752,21808.11,24,153,0.1568627450980392,32,186,0.17204301075268819,46,176,0.26136363636363635,False
Q9NTX5,ECHDC1,Ethylmalonyl-CoA decarboxylase,ECHD1_HUMAN,0.7956092040323286,0.0073810825587752,33698.02,25,153,0.16339869281045752,20,186,0.10752688172043011,21,176,0.11931818181818182,False
Q9NUB1,ACSS1,"Acetyl-coenzyme A synthetase 2-like, mitochondrial",ACS2L_HUMAN,1.539043255409232,0.0073810825587752,74856.72,40,153,0.26143790849673204,61,186,0.3279569892473118,51,176,0.2897727272727273,False
Q9NUJ1,ABHD10,"Palmitoyl-protein thioesterase ABHD10, mitochondrial",ABHDA_HUMAN,4.082696641137421,0.0073810825587752,33932.51,23,153,0.1503267973856209,39,186,0.20967741935483872,29,176,0.16477272727272727,False
Q9NUQ9,CYRIB,CYFIP-related Rac1 interactor B,CYRIB_HUMAN,0.998110467058066,0.0016233766233766,36747.97,149,153,0.9738562091503268,177,186,0.9516129032258065,166,176,0.9431818181818182,True
Q9NUU7;Q9UMR2,DDX19A;DDX19B,ATP-dependent RNA helicase DDX19A;ATP-dependent RNA helicase DDX19B,DD19A_HUMAN;DD19B_HUMAN,1.35641090712557,0.0073810825587752,53975.02;53926.85,22,153,0.1437908496732026,26,186,0.13978494623655913,29,176,0.16477272727272727,False
Q9NUV7,SPTLC3,Serine palmitoyltransferase 3,SPTC3_HUMAN,0.8279381644837802,0.0073810825587752,62049.48,81,153,0.5294117647058824,89,186,0.478494623655914,98,176,0.5568181818181818,False
Q9NUV9,GIMAP4,GTPase IMAP family member 4,GIMA4_HUMAN,1.726889574494314,0.0099554624050301,37533.81,42,153,0.27450980392156865,68,186,0.3655913978494624,58,176,0.32954545454545453,False
Q9NV96,TMEM30A,Cell cycle control protein 50A,CC50A_HUMAN,1.008053669688928,0.0073810825587752,40683.66,9,153,0.058823529411764705,15,186,0.08064516129032258,12,176,0.06818181818181818,False
Q9NVA2,SEPTIN11,Septin-11,SEP11_HUMAN,1.770788261802531,0.0040983606557377,49398.25,98,153,0.6405228758169934,124,186,0.6666666666666666,112,176,0.6363636363636364,True
Q9NVC6,MED17,Mediator of RNA polymerase II transcription subunit 17,MED17_HUMAN,1.536052911470663,0.0073810825587752,72890.15,16,153,0.10457516339869281,13,186,0.06989247311827956,31,176,0.17613636363636365,False
Q9NVG8,TBC1D13,TBC1 domain family member 13,TBC13_HUMAN,1.474128081049871,0.0073810825587752,46553.54,30,153,0.19607843137254902,36,186,0.1935483870967742,37,176,0.21022727272727273,False
Q9NVI7,ATAD3A,ATPase family AAA domain-containing protein 3A,ATD3A_HUMAN,1.079011491846014,0.0058910162002945,66218.2,19,153,0.12418300653594772,32,186,0.17204301075268819,31,176,0.17613636363636365,False
Q9NVJ2,ARL8B,ADP-ribosylation factor-like protein 8B,ARL8B_HUMAN,2.651851914513645,0.0073810825587752,21539.01,29,153,0.1895424836601307,37,186,0.1989247311827957,42,176,0.23863636363636365,False
Q9NVT9,ARMC1,Armadillo repeat-containing protein 1,ARMC1_HUMAN,0.808520270082127,0.0089686098654708,31280.62,7,153,0.0457516339869281,14,186,0.07526881720430108,11,176,0.0625,False
Q9NVZ3,NECAP2,Adaptin ear-binding coat-associated protein 2,NECP2_HUMAN,3.448397832516906,0.0073810825587752,28338.84,16,153,0.10457516339869281,17,186,0.0913978494623656,14,176,0.07954545454545454,False
Q9NW15,ANO10,Anoctamin-10,ANO10_HUMAN,0.8734593519084891,0.0073810825587752,76329.36,16,153,0.10457516339869281,18,186,0.0967741935483871,26,176,0.14772727272727273,False
Q9NW68,BSDC1,BSD domain-containing protein 1,BSDC1_HUMAN,0.6403772517388628,0.0075880758807588,47163.23,50,153,0.32679738562091504,67,186,0.3602150537634409,58,176,0.32954545454545453,False
Q9NWV4,CZIB,CXXC motif containing zinc binding protein,CZIB_HUMAN,0.8619142450279911,0.0040983606557377,18048.44,76,153,0.49673202614379086,94,186,0.5053763440860215,75,176,0.42613636363636365,False
Q9NWZ3,IRAK4,Interleukin-1 receptor-associated kinase 4,IRAK4_HUMAN,1.025619845165954,0.0073810825587752,51529.73,31,153,0.20261437908496732,39,186,0.20967741935483872,36,176,0.20454545454545456,False
Q9NX46,ADPRS,ADP-ribosylhydrolase ARH3,ADPRS_HUMAN,1.110836590027761,0.0073810825587752,38946.75,16,153,0.10457516339869281,18,186,0.0967741935483871,17,176,0.09659090909090909,False
Q9NX62,BPNT2,"Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase",IMPA3_HUMAN,0.6679060588246547,0.0016233766233766,38681.41,86,153,0.5620915032679739,115,186,0.6182795698924731,95,176,0.5397727272727273,True
Q9NX63,CHCHD3,MICOS complex subunit MIC19,MIC19_HUMAN,1.222964442128776,0.0072727272727272,26152.36,25,153,0.16339869281045752,27,186,0.14516129032258066,29,176,0.16477272727272727,False
Q9NX76,CMTM6,CKLF-like MARVEL transmembrane domain-containing protein 6,CKLF6_HUMAN,1.376812839575188,0.0072727272727272,20418.87,44,153,0.2875816993464052,51,186,0.27419354838709675,50,176,0.2840909090909091,False
Q9NXD2,MTMR10,Myotubularin-related protein 10,MTMRA_HUMAN,1.280145821251618,0.0084790673025967,88273.12,26,153,0.16993464052287582,37,186,0.1989247311827957,38,176,0.2159090909090909,False
Q9NXH8,TOR4A,Torsin-4A,TOR4A_HUMAN,1.557936959674766,0.006765899864682,46914.06,40,153,0.26143790849673204,58,186,0.3118279569892473,63,176,0.35795454545454547,False
Q9NXL6,SIDT1,SID1 transmembrane family member 1,SIDT1_HUMAN,0.7855325117196895,0.0073810825587752,93838.72,7,153,0.0457516339869281,11,186,0.05913978494623656,12,176,0.06818181818181818,False
Q9NXU5,ARL15,ADP-ribosylation factor-like protein 15,ARL15_HUMAN,0.8267295697143742,0.0073810825587752,22876.19,26,153,0.16993464052287582,30,186,0.16129032258064516,41,176,0.23295454545454544,False
Q9NY15,STAB1,Stabilin-1,STAB1_HUMAN,1.283835341367837,0.0073810825587752,275482.19,65,153,0.42483660130718953,86,186,0.46236559139784944,81,176,0.4602272727272727,False
Q9NY33,DPP3,Dipeptidyl peptidase 3,DPP3_HUMAN,1.112425235383934,0.0073810825587752,82589.16,104,153,0.6797385620915033,107,186,0.5752688172043011,98,176,0.5568181818181818,True
Q9NY65,TUBA8,Tubulin alpha-8 chain,TBA8_HUMAN,2.037965364420371,0.006765899864682,50093.54,133,153,0.869281045751634,146,186,0.7849462365591398,144,176,0.8181818181818182,True
Q9NY97,B3GNT2,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2",B3GN2_HUMAN,0.6324701195358257,0.0016233766233766,46021.99,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9NYL9,TMOD3,Tropomodulin-3,TMOD3_HUMAN,1.199535416545667,0.0016233766233766,39594.77,114,153,0.7450980392156863,130,186,0.6989247311827957,118,176,0.6704545454545454,True
Q9NYQ6,CELSR1,Cadherin EGF LAG seven-pass G-type receptor 1,CELR1_HUMAN,0.57497047316891,0.0016233766233766,329486.24,153,153,1.0,186,186,1.0,175,176,0.9943181818181818,True
Q9NYQ8,FAT2,Protocadherin Fat 2,FAT2_HUMAN,2.008162216979252,0.0040983606557377,479317.29,143,153,0.934640522875817,175,186,0.9408602150537635,163,176,0.9261363636363636,True
Q9NYU2,UGGT1,UDP-glucose:glycoprotein glucosyltransferase 1,UGGG1_HUMAN,0.7006582094988945,0.0040983606557377,177189.59,153,153,1.0,185,186,0.9946236559139785,176,176,1.0,True
Q9NZ08,ERAP1,Endoplasmic reticulum aminopeptidase 1,ERAP1_HUMAN,6.224674601201874,0.0040983606557377,107234.8,112,153,0.7320261437908496,138,186,0.7419354838709677,129,176,0.7329545454545454,True
Q9NZ38,IDI2-AS1,Uncharacterized protein IDI2-AS1,IDAS1_HUMAN,1.232082485572139,0.0073810825587752,21311.87,51,153,0.3333333333333333,57,186,0.3064516129032258,62,176,0.3522727272727273,False
Q9NZ53,PODXL2,Podocalyxin-like protein 2,PDXL2_HUMAN,0.659699145703138,0.0040983606557377,65075.82,153,153,1.0,185,186,0.9946236559139785,176,176,1.0,True
Q9NZA1,CLIC5,Chloride intracellular channel protein 5,CLIC5_HUMAN,0.5647057117550094,0.0073810825587752,46502.64,61,153,0.39869281045751637,49,186,0.26344086021505375,61,176,0.3465909090909091,False
Q9NZD2,GLTP,Glycolipid transfer protein,GLTP_HUMAN,0.9623212688496364,0.0072727272727272,23849.81,70,153,0.45751633986928103,77,186,0.41397849462365593,73,176,0.4147727272727273,False
Q9NZD4,AHSP,Alpha-hemoglobin-stabilizing protein,AHSP_HUMAN,1.000889288274177,0.006765899864682,11840.41,122,153,0.7973856209150327,149,186,0.8010752688172043,126,176,0.7159090909090909,True
Q9NZH8,IL36G,Interleukin-36 gamma,IL36G_HUMAN,0.9511403201577172,0.0073810825587752,18721.31,57,153,0.37254901960784315,60,186,0.3225806451612903,51,176,0.2897727272727273,False
Q9NZK5,ADA2,Adenosine deaminase 2,ADA2_HUMAN,0.7391350234387388,0.0073810825587752,58933.58,44,153,0.2875816993464052,64,186,0.34408602150537637,62,176,0.3522727272727273,False
Q9NZL9,MAT2B,Methionine adenosyltransferase 2 subunit beta,MAT2B_HUMAN,1.094706447124018,0.0073810825587752,37551.8,24,153,0.1568627450980392,38,186,0.20430107526881722,36,176,0.20454545454545456,False
Q9NZM1,MYOF,Myoferlin,MYOF_HUMAN,2.361803530373365,0.0073810825587752,234708.73,15,153,0.09803921568627451,24,186,0.12903225806451613,23,176,0.13068181818181818,False
Q9NZM3,ITSN2,Intersectin-2,ITSN2_HUMAN,0.8902738969784839,0.0073810825587752,193461.45,16,153,0.10457516339869281,16,186,0.08602150537634409,17,176,0.09659090909090909,False
Q9NZN3,EHD3,EH domain-containing protein 3,EHD3_HUMAN,1.564235111176294,0.0016233766233766,60887.12,153,153,1.0,185,186,0.9946236559139785,174,176,0.9886363636363636,True
Q9NZN4,EHD2,EH domain-containing protein 2,EHD2_HUMAN,0.53793192999472,0.0073810825587752,61161.4,109,153,0.7124183006535948,142,186,0.7634408602150538,106,176,0.6022727272727273,True
Q9NZP8,C1RL,Complement C1r subcomponent-like protein,C1RL_HUMAN,0.8343002119015777,0.0058910162002945,53498.34,153,153,1.0,186,186,1.0,176,176,1.0,True
Q9NZQ3,NCKIPSD,NCK-interacting protein with SH3 domain,SPN90_HUMAN,1.345429272364077,0.0073810825587752,78960.21,27,153,0.17647058823529413,40,186,0.21505376344086022,42,176,0.23863636363636365,False
Q9NZR2,LRP1B,Low-density lipoprotein receptor-related protein 1B,LRP1B_HUMAN,0.6000486689565541,0.0073810825587752,515497.93,43,153,0.28104575163398693,53,186,0.2849462365591398,36,176,0.20454545454545456,False
Q9NZT1,CALML5,Calmodulin-like protein 5,CALL5_HUMAN,1.287273563431083,0.0040983606557377,15892.5,153,153,1.0,183,186,0.9838709677419355,173,176,0.9829545454545454,True
Q9NZZ3,CHMP5,Charged multivesicular body protein 5,CHMP5_HUMAN,0.5076443330258736,0.0073810825587752,24570.75,21,153,0.13725490196078433,15,186,0.08064516129032258,23,176,0.13068181818181818,False
Q9P015,MRPL15,Large ribosomal subunit protein uL15m,RM15_HUMAN,1.879219415367816,0.0073810825587752,33419.77,7,153,0.0457516339869281,11,186,0.05913978494623656,12,176,0.06818181818181818,False
Q9P016,THYN1,Thymocyte nuclear protein 1,THYN1_HUMAN,1.329893492394834,0.0073810825587752,25697.27,3,153,0.0196078431372549,1,186,0.005376344086021506,2,176,0.011363636363636364,False
Q9P035,HACD3,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3,HACD3_HUMAN,0.9605696742061038,0.0073810825587752,43159.55,10,153,0.06535947712418301,11,186,0.05913978494623656,14,176,0.07954545454545454,False
Q9P0J0,NDUFA13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,NDUAD_HUMAN,1.080411208507011,0.0072727272727272,16698.31,26,153,0.16993464052287582,34,186,0.1827956989247312,33,176,0.1875,False
Q9P0J7,KCMF1,E3 ubiquitin-protein ligase KCMF1,KCMF1_HUMAN,4.004052850839375,0.0084790673025967,41945.37,16,153,0.10457516339869281,14,186,0.07526881720430108,10,176,0.056818181818181816,False
Q9P0L0,VAPA,Vesicle-associated membrane protein-associated protein A,VAPA_HUMAN,1.923455588857068,0.0072727272727272,27893.23,90,153,0.5882352941176471,120,186,0.6451612903225806,113,176,0.6420454545454546,True
Q9P0S2,COX16,"Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial",COX16_HUMAN,0.6040254188796259,0.0072727272727272,12293.25,68,153,0.4444444444444444,98,186,0.5268817204301075,78,176,0.4431818181818182,False
Q9P0U4,CXXC1,CXXC-type zinc finger protein 1,CXXC1_HUMAN,0.6967565740388889,0.0073810825587752,75711.55,26,153,0.16993464052287582,18,186,0.0967741935483871,28,176,0.1590909090909091,False
Q9P107,GMIP,GEM-interacting protein,GMIP_HUMAN,3.06688863975751,0.0073810825587752,106682.9,17,153,0.1111111111111111,16,186,0.08602150537634409,20,176,0.11363636363636363,False
Q9P126,CLEC1B,C-type lectin domain family 1 member B,CLC1B_HUMAN,1.000421540589715,0.0073810825587752,26595.61,47,153,0.30718954248366015,65,186,0.34946236559139787,58,176,0.32954545454545453,False
Q9P1F3,ABRACL,Costars family protein ABRACL,ABRAL_HUMAN,1.893849896030525,0.0073810825587752,9056.49,78,153,0.5098039215686274,110,186,0.5913978494623656,103,176,0.5852272727272727,False
Q9P1T7,MDFIC,MyoD family inhibitor domain-containing protein,MDFIC_HUMAN,4.998612593927578,0.0073810825587752,25788.02,99,153,0.6470588235294118,120,186,0.6451612903225806,129,176,0.7329545454545454,True
Q9P1Y5,CAMSAP3,Calmodulin-regulated spectrin-associated protein 3,CAMP3_HUMAN,0.7368263124116453,0.0073810825587752,134749.66,46,153,0.3006535947712418,62,186,0.3333333333333333,47,176,0.26704545454545453,False
Q9P1Z2,CALCOCO1,Calcium-binding and coiled-coil domain-containing protein 1,CACO1_HUMAN,2.90412499992826,0.0040983606557377,77336.29,53,153,0.3464052287581699,53,186,0.2849462365591398,55,176,0.3125,False
Q9P232,CNTN3,Contactin-3,CNTN3_HUMAN,0.8484330791041019,0.0080321285140562,112882.72,39,153,0.2549019607843137,50,186,0.26881720430107525,54,176,0.3068181818181818,False
Q9P253,VPS18,Vacuolar protein sorting-associated protein 18 homolog,VPS18_HUMAN,3.294579006670423,0.0073810825587752,110185.66,16,153,0.10457516339869281,28,186,0.15053763440860216,34,176,0.19318181818181818,False
Q9P258,RCC2,Protein RCC2,RCC2_HUMAN,1.105759337840523,0.0072727272727272,56084.52,69,153,0.45098039215686275,83,186,0.44623655913978494,66,176,0.375,False
Q9P260,RELCH,RAB11-binding protein RELCH,RELCH_HUMAN,1.296382342557669,0.0072727272727272,134629.72,24,153,0.1568627450980392,29,186,0.15591397849462366,38,176,0.2159090909090909,False
Q9P270,SLAIN2,SLAIN motif-containing protein 2,SLAI2_HUMAN,5.15286527156904,0.0073810825587752,62543.43,46,153,0.3006535947712418,44,186,0.23655913978494625,44,176,0.25,False
