PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,detected_samples,missing_pct,median_positive_abundance
Q8WVM8,SCFD1,Sec1 family domain-containing protein 1,SCFD1_HUMAN,4.607204636040143,0.0072727272727272,72379.85,346,33.33333333333333,113.65640640258789
Q8WVN8,UBE2Q2,Ubiquitin-conjugating enzyme E2 Q2,UB2Q2_HUMAN,1.497685205610756,0.0073810825587752,42818.28,458,11.753371868978805,1674.489501953125
Q8WVQ1,CANT1,Soluble calcium-activated nucleotidase 1,CANT1_HUMAN,1.580046507341101,0.0073810825587752,44839.6,111,78.61271676300578,50.92174530029297
Q8WVV4,POF1B,Protein POF1B,POF1B_HUMAN,1.680634007322293,0.0016233766233766,68065.05,434,16.377649325626205,124.49029159545896
Q8WW12,PCNP,PEST proteolytic signal-containing nuclear protein,PCNP_HUMAN,0.7374955636318714,0.0072727272727272,18924.87,133,74.373795761079,103.0058670043945
Q8WW22,DNAJA4,DnaJ homolog subfamily A member 4,DNJA4_HUMAN,0.8207846646308209,0.006765899864682,44797.69,274,47.20616570327553,124.7132568359375
Q8WW52,FAM151A,Protein FAM151A,F151A_HUMAN,0.9534966147751396,0.0058910162002945,64027.71,250,51.83044315992292,104.2690620422363
Q8WWA0,ITLN1,Intelectin-1,ITLN1_HUMAN,0.6578214689914593,0.0016233766233766,34961.67,519,0.0,2807.90087890625
Q8WWA1,TMEM40,Transmembrane protein 40,TMM40_HUMAN,1.617893469114262,0.0073810825587752,25494.83,110,78.80539499036608,65.885498046875
Q8WWI5,SLC44A1,Choline transporter-like protein 1,CTL1_HUMAN,0.5626878451010069,0.0073810825587752,73302.11,123,76.30057803468208,110.384895324707
Q8WWQ8,STAB2,Stabilin-2,STAB2_HUMAN,1.050098696641456,0.0073810825587752,276988.04,156,69.94219653179191,88.28552627563477
Q8WWV3,RTN4IP1,"NAD(P)H oxidoreductase RTN4IP1, mitochondrial",RT4I1_HUMAN,0.6255194829328385,0.0073810825587752,43589.64,76,85.35645472061657,164.40838623046875
Q8WWV6,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,FCAMR_HUMAN,0.7240294106841096,0.0055467511885895,57143.72,518,0.1926782273603083,1284.487670898438
Q8WWZ8,OIT3,Oncoprotein-induced transcript 3 protein,OIT3_HUMAN,1.061528006972874,0.0040983606557377,60021.83,519,0.0,1731.176513671875
Q8WXD0,RXFP2,Relaxin receptor 2,RXFP2_HUMAN,1.19830432666206,0.0073810825587752,86453.17,32,93.83429672447014,457.53680419921875
Q8WXD2,SCG3,Secretogranin-3,SCG3_HUMAN,0.6245744347817156,0.0073810825587752,53005.33,280,46.05009633911368,86.3697280883789
Q8WXE9,STON2,Stonin-2,STON2_HUMAN,0.6720767902114673,0.0073810825587752,101165.09,194,62.6204238921002,153.18389129638672
Q8WXF7,ATL1,Atlastin-1,ATLA1_HUMAN,5.150273358808626,0.0073810825587752,63543.5,89,82.85163776493256,67.76425170898438
Q8WXG6,MADD,MAP kinase-activating death domain protein,MADD_HUMAN,0.9733748488404422,0.0073810825587752,183303.23,48,90.7514450867052,38.45221138000488
Q8WXI7,MUC16,Mucin-16,MUC16_HUMAN,0.8861213720688748,0.0072727272727272,1519174.71,422,18.689788053949904,116.5882453918457
Q8WXX5,DNAJC9,DnaJ homolog subfamily C member 9,DNJC9_HUMAN,1.194478842896441,0.0072727272727272,29909.71,293,43.54527938342967,747.671875
Q8WYN0,ATG4A,Cysteine protease ATG4A,ATG4A_HUMAN,0.6548146924689973,0.0073810825587752,45377.87,103,80.15414258188824,65.56744384765625
Q8WZ42,TTN,Titin,TITIN_HUMAN,0.8751691285883606,0.0040983606557377,3816030.05,517,0.3853564547206166,863.118408203125
Q8WZ75,ROBO4,Roundabout homolog 4,ROBO4_HUMAN,0.7118590575844006,0.0016233766233766,107457.42,223,57.03275529865125,102.2339630126953
Q8WZA0,LZIC,Protein LZIC,LZIC_HUMAN,1.166206761370393,0.0073810825587752,21494.52,302,41.811175337186896,66.12878036499023
Q8WZA1,POMGNT1,"Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1",PMGT1_HUMAN,0.6148573612501851,0.0073810825587752,75251.95,307,40.847784200385355,121.1199340820312
Q92187,ST8SIA4,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase",SIA8D_HUMAN,0.4715390109749051,0.0016233766233766,41294.98,519,0.0,2044.385498046875
Q92496,CFHR4,Complement factor H-related protein 4,FHR4_HUMAN,0.8790546217541146,0.0072727272727272,65350.76,488,5.973025048169557,815.1927185058594
Q92499,DDX1,ATP-dependent RNA helicase DDX1,DDX1_HUMAN,1.531690535838569,0.0073810825587752,82432.14,134,74.18111753371869,48.54812240600586
Q92520,FAM3C,Protein FAM3C,FAM3C_HUMAN,0.6756227351997285,0.0058910162002945,24680.46,362,30.2504816955684,106.63455200195315
Q92522,H1-10,Histone H1.10,H1X_HUMAN,1.408483883710783,0.0073810825587752,22487.11,144,72.25433526011561,79.55276870727539
Q92526,CCT6B,Probable T-complex protein 1 subunit zeta-2,TCPW_HUMAN,0.913619083660793,0.0073810825587752,57821.42,366,29.47976878612717,455.0190734863281
Q92530,PSMF1,Proteasome inhibitor PI31 subunit,PSMF1_HUMAN,0.8251802641871333,0.0073810825587752,29816.73,432,16.76300578034682,299.38018798828125
Q92538,GBF1,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,GBF1_HUMAN,0.5829780475552706,0.0040983606557377,206574.02,95,81.69556840077071,48.87323379516602
Q92539,LPIN2,Phosphatidate phosphatase LPIN2,LPIN2_HUMAN,1.394637390220613,0.0030581039755351,99399.31,254,51.05973025048169,106.3157844543457
Q92544,TM9SF4,Transmembrane 9 superfamily member 4,TM9S4_HUMAN,1.480404769017102,0.0073810825587752,74518.75,43,91.71483622350675,219.935562133789
Q92556,ELMO1,Engulfment and cell motility protein 1,ELMO1_HUMAN,2.35665349441992,0.0073810825587752,83829.45,171,67.05202312138728,66.15547943115234
Q92563,SPOCK2,Testican-2,TICN2_HUMAN,0.5912957539296727,0.006765899864682,46779.11,486,6.358381502890173,308.8567810058594
Q92572,AP3S1,AP-3 complex subunit sigma-1,AP3S1_HUMAN,0.8498153975442969,0.0073810825587752,21732.09,44,91.52215799614643,99.57884979248044
Q92575,UBXN4,UBX domain-containing protein 4,UBXN4_HUMAN,0.7580638779104539,0.0073810825587752,56777.51,67,87.09055876685935,42.52008819580078
Q92597,NDRG1,Protein NDRG1,NDRG1_HUMAN,1.639545820928757,0.0073810825587752,42835.44,194,62.6204238921002,52.197425842285156
Q92598,HSPH1,Heat shock protein 105 kDa,HS105_HUMAN,1.806449826063137,0.0073810825587752,96864.95,216,58.38150289017341,75.45450973510742
Q92599,SEPTIN8,Septin-8,SEPT8_HUMAN,1.595231803795363,0.0073810825587752,55756.23,23,95.56840077071291,73.34324645996094
Q92604,LPGAT1,Acyl-CoA:lysophosphatidylglycerol acyltransferase 1,LGAT1_HUMAN,0.5114085890891373,0.0073810825587752,43089.38,12,97.6878612716763,85.59280395507812
Q92608,DOCK2,Dedicator of cytokinesis protein 2,DOCK2_HUMAN,0.9997743207299152,0.0073810825587752,211948.27,274,47.20616570327553,49.31837844848633
Q92609,TBC1D5,TBC1 domain family member 5,TBCD5_HUMAN,0.9518225456935062,0.0084790673025967,89004.42,73,85.9344894026975,76.09628295898438
Q92614,MYO18A,Unconventional myosin-XVIIIa,MY18A_HUMAN,2.334239395055678,0.0040983606557377,233115.06,432,16.76300578034682,200.67545318603516
Q92616,GCN1,Stalled ribosome sensor GCN1,GCN1_HUMAN,1.19418401939148,0.0073810825587752,292710.14,348,32.947976878612714,234.17603302001956
Q92619,ARHGAP45,Rho GTPase-activating protein 45,HMHA1_HUMAN,1.762076417850381,0.0040983606557377,124614.28,356,31.406551059730248,135.5998458862305
Q92625,ANKS1A,Ankyrin repeat and SAM domain-containing protein 1A,ANS1A_HUMAN,0.8438582025584179,0.0073810825587752,123107.88,33,93.64161849710982,40.9824333190918
Q92626,PXDN,Peroxidasin homolog,PXDN_HUMAN,1.486888466626777,0.0073810825587752,165274.6,267,48.554913294797686,90.5870590209961
Q92673,SORL1,Sortilin-related receptor,SORL_HUMAN,0.8244807365032704,0.0073810825587752,248426.37,326,37.1868978805395,65.34823226928711
Q92686,NRGN,Neurogranin,NEUG_HUMAN,1.619167426890976,0.0072727272727272,7618.46,131,74.75915221579962,123.8019104003906
Q92688,ANP32B,Acidic leucine-rich nuclear phosphoprotein 32 family member B,AN32B_HUMAN,0.7802279729796904,0.0040983606557377,28787.72,497,4.238921001926782,754.285400390625
Q92696,RABGGTA,Geranylgeranyl transferase type-2 subunit alpha,PGTA_HUMAN,0.5847609801305641,0.0040983606557377,65071.77,477,8.092485549132949,624.1446533203125
Q92734,TFG,Protein TFG,TFG_HUMAN,1.575893420146525,0.0073810825587752,43447.94,292,43.73795761078998,161.8877716064453
Q92743,HTRA1,Serine protease HTRA1,HTRA1_HUMAN,0.5208220949034943,0.0016233766233766,51286.95,519,0.0,1582.244262695312
Q92747,ARPC1A,Actin-related protein 2/3 complex subunit 1A,ARC1A_HUMAN,1.020813388693741,0.0073810825587752,41569.29,45,91.32947976878613,56.2730598449707
Q92752,TNR,Tenascin-R,TENR_HUMAN,0.6811479731932074,0.0016233766233766,149561.95,494,4.8169556840077075,146.4339141845703
Q92753,RORB,Nuclear receptor ROR-beta,RORB_HUMAN,1.858699544154322,0.0072727272727272,53219.78,119,77.07129094412332,382.1090393066406
Q92765,FRZB,Secreted frizzled-related protein 3,SFRP3_HUMAN,0.6497029390609342,0.0072727272727272,36253.99,447,13.872832369942195,297.3559875488281
Q92783,STAM,Signal transducing adapter molecule 1,STAM1_HUMAN,0.8529295949155802,0.0073810825587752,59179.58,134,74.18111753371869,63.763484954833984
Q92804,TAF15,TATA-binding protein-associated factor 2N,RBP56_HUMAN,0.7819782075834075,0.0073810825587752,61829.94,69,86.70520231213872,79.36804962158203
Q92817,EVPL,Envoplakin,EVPL_HUMAN,1.291660775759691,0.0073810825587752,231604.11,153,70.52023121387283,57.61958312988281
Q92820,GGH,Gamma-glutamyl hydrolase,GGH_HUMAN,0.8182626339435191,0.0040983606557377,35964.37,504,2.8901734104046244,261.5025177001953
Q92823,NRCAM,Neuronal cell adhesion molecule,NRCAM_HUMAN,0.6607635038320689,0.0040983606557377,143889.73,519,0.0,383.373046875
Q92824,PCSK5,Proprotein convertase subtilisin/kexin type 5,PCSK5_HUMAN,0.9546346500045064,0.0073810825587752,206941.92,81,84.39306358381504,163.6850280761719
Q92835,INPP5D,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",SHIP1_HUMAN,1.493599525308316,0.0073810825587752,133292.48,155,70.13487475915221,97.0121078491211
Q92841,DDX17,Probable ATP-dependent RNA helicase DDX17,DDX17_HUMAN,1.976412563968773,0.0073810825587752,80272.44,182,64.9325626204239,55.7169189453125
Q92859,NEO1,Neogenin,NEO1_HUMAN,0.5185900434413663,0.0016233766233766,160016.54,519,0.0,1323.3369140625
Q92882,OSTF1,Osteoclast-stimulating factor 1,OSTF1_HUMAN,1.438377051276494,0.0073810825587752,23786.81,409,21.19460500963391,196.3406066894531
Q92887,ABCC2,ATP-binding cassette sub-family C member 2,MRP2_HUMAN,1.214351844693201,0.0073810825587752,174207.34,118,77.26396917148362,311.4800262451172
Q92888,ARHGEF1,Rho guanine nucleotide exchange factor 1,ARHG1_HUMAN,0.9601377966976758,0.0040983606557377,102435.3,173,66.66666666666666,70.24472045898438
Q92890,UFD1,Ubiquitin recognition factor in ER-associated degradation protein 1,UFD1_HUMAN,0.96943636375277,0.0073810825587752,34500.32,101,80.53949903660886,67.94969940185547
Q92900,UPF1,Regulator of nonsense transcripts 1,RENT1_HUMAN,3.345075638542374,0.0073810825587752,124345.26,92,82.27360308285164,41.568952560424805
Q92905,COPS5,COP9 signalosome complex subunit 5,CSN5_HUMAN,1.423040466336402,0.0073810825587752,37578.81,254,51.05973025048169,106.3219413757324
Q92922,SMARCC1,SWI/SNF complex subunit SMARCC1,SMRC1_HUMAN,1.437529132411423,0.0073810825587752,122867.02,28,94.60500963391137,114.15195083618164
Q92930,RAB8B,Ras-related protein Rab-8B,RAB8B_HUMAN,0.7055320874724124,0.0072727272727272,23584.09,436,15.992292870905588,135.9131774902344
Q92945,KHSRP,Far upstream element-binding protein 2,FUBP2_HUMAN,1.948211946028589,0.0073810825587752,73115.31,99,80.92485549132948,39.08735656738281
Q92954,PRG4,Proteoglycan 4,PRG4_HUMAN,0.6645115718428073,0.0016233766233766,151061.05,519,0.0,5125.2744140625
Q92973,TNPO1,Transportin-1,TNPO1_HUMAN,0.9680370806198584,0.0073810825587752,102355.03,287,44.701348747591524,61.64836120605469
Q92974,ARHGEF2,Rho guanine nucleotide exchange factor 2,ARHG2_HUMAN,1.072105002446237,0.0073810825587752,111542.55,146,71.86897880539499,62.00630187988281
Q92993,KAT5,Histone acetyltransferase KAT5,KAT5_HUMAN,0.8388878369258731,0.006765899864682,58582.05,316,39.113680154142585,305.1474151611328
Q93008,USP9X,Ubiquitin carboxyl-terminal hydrolase 9X,USP9X_HUMAN,0.9411249101415996,0.0016233766233766,290462.69,410,21.001926782273603,82.04820251464844
Q93009,USP7,Ubiquitin carboxyl-terminal hydrolase 7,UBP7_HUMAN,0.715713672638627,0.0084790673025967,128302.11,111,78.61271676300578,55.00803756713867
Q93033,CD101,Immunoglobulin superfamily member 2,IGSF2_HUMAN,0.7305089305043436,0.0073810825587752,115108.5,302,41.811175337186896,92.940673828125
Q93034,CUL5,Cullin-5,CUL5_HUMAN,0.7966397473143015,0.0073810825587752,90955.33,187,63.969171483622354,75.02587890625
Q93050,ATP6V0A1,V-type proton ATPase 116 kDa subunit a 1,VPP1_HUMAN,0.8774085266901733,0.0073810825587752,96412.72,346,33.33333333333333,117.90420150756836
Q93052,LPP,Lipoma-preferred partner,LPP_HUMAN,1.364860059117094,0.0040983606557377,65746.32,110,78.80539499036608,66.29673385620117
Q93063,EXT2,Exostosin-2,EXT2_HUMAN,0.7276932331460568,0.0073810825587752,82254.53,106,79.57610789980733,51.40362739562988
Q93070,ART4,Ecto-ADP-ribosyltransferase 4,NAR4_HUMAN,0.4870326117283121,0.0073810825587752,35878.6,348,32.947976878612714,105.2072296142578
Q93084,ATP2A3,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3,AT2A3_HUMAN,2.098100075376091,0.0016233766233766,109256.18,417,19.653179190751445,214.0282592773437
Q93098,WNT8B,Protein Wnt-8b,WNT8B_HUMAN,0.757869441412868,0.0072727272727272,38720.94,449,13.48747591522158,2903.693603515625
Q969E2,SCAMP4,Secretory carrier-associated membrane protein 4,SCAM4_HUMAN,0.7537634148638086,0.0073810825587752,25727.92,32,93.83429672447014,92.17158508300781
Q969H8,MYDGF,Myeloid-derived growth factor,MYDGF_HUMAN,2.963260106621826,0.0073810825587752,18795.2,169,67.4373795761079,131.1583099365234
Q969L2,MAL2,Protein MAL2,MAL2_HUMAN,0.8733092389940214,0.0073810825587752,19125.34,30,94.21965317919076,42.46076011657715
Q969P0,IGSF8,Immunoglobulin superfamily member 8,IGSF8_HUMAN,0.5370261617441258,0.0016233766233766,65034.24,442,14.836223506743737,99.77399063110352
Q969T9,WBP2,WW domain-binding protein 2,WBP2_HUMAN,1.077177292155666,0.0073810825587752,28086.94,353,31.984585741811177,440.2662048339844
Q969X0,RILPL2,RILP-like protein 2,RIPL2_HUMAN,0.9790715406413016,0.0073810825587752,23986.17,44,91.52215799614643,40.312191009521484
Q96A00,PPP1R14A,Protein phosphatase 1 regulatory subunit 14A,PP14A_HUMAN,2.38401561031365,0.0073810825587752,16692.99,99,80.92485549132948,536.2106323242188
Q96A26,FAM162A,Protein FAM162A,F162A_HUMAN,1.224182874049435,0.0073810825587752,17342.35,94,81.88824662813103,144.06351470947266
Q96A32,MYL11,Myosin regulatory light chain 11,MYL11_HUMAN,1.513356301663421,0.0073810825587752,19014.56,202,61.078998073217726,184.04804229736325
Q96A33,CCDC47,PAT complex subunit CCDC47,CCD47_HUMAN,0.8767345661581282,0.0073810825587752,55873.83,19,96.33911368015414,60.02660369873047
Q96A49,SYAP1,Synapse-associated protein 1,SYAP1_HUMAN,0.8750280894175491,0.0073810825587752,39933.42,95,81.69556840077071,46.05812072753906
Q96A65,EXOC4,Exocyst complex component 4,EXOC4_HUMAN,1.495635324600401,0.0040983606557377,110498.06,142,72.63969171483622,200.01953125000006
Q96A72,MAGOHB,Protein mago nashi homolog 2,MGN2_HUMAN,0.9158465544919536,0.0073810825587752,17275.79,87,83.23699421965318,140.340576171875
Q96AE4,FUBP1,Far upstream element-binding protein 1,FUBP1_HUMAN,1.329335216449028,0.0073810825587752,67560.38,100,80.73217726396918,42.597496032714844
Q96AG4,LRRC59,Leucine-rich repeat-containing protein 59,LRC59_HUMAN,1.559191684410127,0.006765899864682,34930.45,348,32.947976878612714,136.21082305908203
Q96AP7,ESAM,Endothelial cell-selective adhesion molecule,ESAM_HUMAN,1.665124237612695,0.0072727272727272,41176.34,375,27.74566473988439,109.8853454589844
Q96AQ6,PBXIP1,Pre-B-cell leukemia transcription factor-interacting protein 1,PBIP1_HUMAN,0.5928449839727657,0.0016233766233766,80643.26,518,0.1926782273603083,405.0858154296875
Q96AT9,RPE,Ribulose-phosphate 3-epimerase,RPE_HUMAN,0.5729521116280263,0.0073810825587752,24927.71,19,96.33911368015414,287.1794128417969
Q96AX2,RAB37,Ras-related protein Rab-37,RAB37_HUMAN,1.247845687192835,0.0073810825587752,24815.21,247,52.408477842003855,175.033447265625
Q96B26,EXOSC8,Exosome complex component RRP43,EXOS8_HUMAN,0.8108911127152908,0.0073810825587752,30039.57,241,53.5645472061657,340.1302490234375
Q96BJ3,AIDA,"Axin interactor, dorsalization-associated protein",AIDA_HUMAN,0.732339671041991,0.0073810825587752,35023.16,225,56.64739884393064,149.5318450927734
Q96BM9,ARL8A,ADP-ribosylation factor-like protein 8A,ARL8A_HUMAN,1.372752632148027,0.0072727272727272,21415.89,224,56.84007707129094,77.27289199829102
Q96BS2,TESC,Calcineurin B homologous protein 3,CHP3_HUMAN,0.9678899211824452,0.0073810825587752,24749.88,65,87.47591522157995,69.82642364501953
Q96BW5,PTER,N-acetyltaurine hydrolase,PTER_HUMAN,1.028654813067598,0.0092250922509225,39017.91,7,98.65125240847784,63.22795104980469
Q96BX8,MOB3A,MOB kinase activator 3A,MOB3A_HUMAN,1.197828173640271,0.0073810825587752,25464.32,68,86.89788053949904,90.34928894042969
Q96BY6,DOCK10,Dedicator of cytokinesis protein 10,DOC10_HUMAN,0.7330861945089788,0.0073810825587752,249530.92,363,30.057803468208093,204.1945495605469
Q96BZ4,PLD4,5'-3' exonuclease PLD4,PLD4_HUMAN,0.5131228889360193,0.0072727272727272,55626.46,393,24.277456647398843,125.5054321289062
Q96C01,FAM136A,Protein FAM136A,F136A_HUMAN,0.6722359390698707,0.0080321285140562,15641.22,16,96.91714836223507,81.69336318969727
Q96C19,EFHD2,EF-hand domain-containing protein D2,EFHD2_HUMAN,1.493330293473838,0.006765899864682,26697.28,420,19.07514450867052,119.77183151245114
Q96C23,GALM,Galactose mutarotase,GALM_HUMAN,2.861813055286052,0.0073810825587752,37765.54,90,82.65895953757226,39.76897430419922
Q96C24,SYTL4,Synaptotagmin-like protein 4,SYTL4_HUMAN,1.330271386340481,0.0072727272727272,76023.53,348,32.947976878612714,5648.656005859375
Q96C36,PYCR2,Pyrroline-5-carboxylate reductase 2,P5CR2_HUMAN,1.107671107296884,0.0073810825587752,33637.17,50,90.36608863198458,172.55062866210938
Q96CN7,ISOC1,Isochorismatase domain-containing protein 1,ISOC1_HUMAN,1.287391817704922,0.0073810825587752,32236.72,222,57.22543352601156,84.55514144897461
Q96CT7,CCDC124,Coiled-coil domain-containing protein 124,CC124_HUMAN,0.6964970772146553,0.006765899864682,25835.23,161,68.97880539499036,89.07083129882812
Q96CV9,OPTN,Optineurin,OPTN_HUMAN,0.894151783932752,0.0099554624050301,65922.04,53,89.78805394990366,88.82229614257812
Q96CW1,AP2M1,AP-2 complex subunit mu,AP2M1_HUMAN,0.9331652898907244,0.0040983606557377,49654.67,453,12.716763005780345,135.7489013671875
Q96CX2,KCTD12,BTB/POZ domain-containing protein KCTD12,KCD12_HUMAN,0.5833815686740844,0.0072727272727272,35700.78,412,20.616570327552985,97.70488357543945
Q96D15,RCN3,Reticulocalbin-3,RCN3_HUMAN,0.6701093770673721,0.0016233766233766,37492.98,338,34.8747591522158,111.65365982055664
Q96D71,REPS1,RalBP1-associated Eps domain-containing protein 1,REPS1_HUMAN,0.8041131412614781,0.0073810825587752,86662.14,31,94.02697495183044,54.45509338378906
Q96DA0,ZG16B,Pancreatic adenocarcinoma up-regulated factor,PAUF_HUMAN,1.534875208107888,0.0016233766233766,18878.63,505,2.697495183044316,345.5904235839844
Q96DG6,CMBL,Carboxymethylenebutenolidase homolog,CMBL_HUMAN,2.03194915222491,0.0073810825587752,28048.18,28,94.60500963391137,51.366153717041016
Q96DR5,BPIFA2,BPI fold-containing family A member 2,BPIA2_HUMAN,1.426657793272021,0.0073810825587752,27011.43,115,77.84200385356455,48.58603286743164
Q96DR8,MUCL1,Mucin-like protein 1,MUCL1_HUMAN,1.010567295222877,0.0016233766233766,9039.23,437,15.79961464354528,466.0275268554688
Q96DT5,DNAH11,Dynein axonemal heavy chain 11,DYH11_HUMAN,1.1363583656016,0.0073810825587752,520369.36,283,45.472061657032754,1159.499145507812
Q96DZ9,CMTM5,CKLF-like MARVEL transmembrane domain-containing protein 5,CKLF5_HUMAN,1.3365752859247,0.0084790673025967,24652.6,84,83.8150289017341,276.82086181640625
Q96E17,RAB3C,Ras-related protein Rab-3C,RAB3C_HUMAN,1.17122391038021,0.0073810825587752,25952.19,38,92.67822736030828,70.54205703735352
Q96EB6,SIRT1,NAD-dependent protein deacetylase sirtuin-1,SIR1_HUMAN,1.267822955363323,0.0072727272727272,81681,19,96.33911368015414,65.45928955078125
Q96EE4,CCDC126,Coiled-coil domain-containing protein 126,CC126_HUMAN,0.4703802689634014,0.0030581039755351,15668.18,519,0.0,409.3916625976562
Q96EP5,DAZAP1,DAZ-associated protein 1,DAZP1_HUMAN,1.892600246692756,0.0073810825587752,43383.38,111,78.61271676300578,67.30819702148438
Q96F07,CYFIP2,Cytoplasmic FMR1-interacting protein 2,CYFP2_HUMAN,0.6486180527370715,0.0072727272727272,148398.5,232,55.29865125240848,44.59868621826172
Q96F85,CNRIP1,CB1 cannabinoid receptor-interacting protein 1,CNRP1_HUMAN,0.8343373987071391,0.0073810825587752,18648.3,230,55.68400770712909,84.32815551757812
