"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status"
"Q9H910","JPT2","Jupiter microtubule associated homolog 2","JUPI2_HUMAN",0.958420477994681,0.0073810825587752,"20063.29",13,153,0.0849673202614379,12,186,0.0645161290322581,16,176,0.0909090909090909,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0204511912291798,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9H939","PSTPIP2","Proline-serine-threonine phosphatase-interacting protein 2","PPIP2_HUMAN",1.66896232317983,0.0073810825587752,"38858.2",63,153,0.411764705882353,82,186,0.440860215053763,78,176,0.443181818181818,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0290955091714105,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9H9A6","LRRC40","Leucine-rich repeat-containing protein 40","LRC40_HUMAN",0.87358708726959,0.0073810825587752,"68249.93",20,153,0.130718954248366,29,186,0.155913978494624,26,176,0.147727272727273,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0251950242462576,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9H9B4","SFXN1","Sideroflexin-1","SFXN1_HUMAN",0.979960698835938,0.0073810825587752,"35619.41",18,153,0.117647058823529,23,186,0.123655913978495,23,176,0.130681818181818,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.00600885515496521,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9H9Q2","COPS7B","COP9 signalosome complex subunit 7b","CSN7B_HUMAN",1.59723108781093,0.0073810825587752,"29621.95",28,153,0.183006535947712,48,186,0.258064516129032,48,176,0.272727272727273,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0750579801813198,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HA64","FN3KRP","Ketosamine-3-kinase","KT3K_HUMAN",1.02220693342266,0.0073810825587752,"34412.24",79,153,0.516339869281046,100,186,0.537634408602151,88,176,0.5,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0212945393211047,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HA90","EFCC1","EF-hand and coiled-coil domain-containing protein 1","EFCC1_HUMAN",0.782209580835078,0.0073810825587752,"65701.42",36,153,0.235294117647059,33,186,0.17741935483871,28,176,0.159090909090909,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0578747628083491,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HAB8","PPCS","Phosphopantothenate--cysteine ligase","PPCS_HUMAN",0.937872115982947,0.0073810825587752,"34005.13",59,153,0.38562091503268,62,186,0.333333333333333,60,176,0.340909090909091,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0522875816993464,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HAV0","GNB4","Guanine nucleotide-binding protein subunit beta-4","GBB4_HUMAN",1.06832031502077,0.0073810825587752,"37567.18",56,153,0.366013071895425,59,186,0.317204301075269,53,176,0.301136363636364,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.048808770820156,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HB07","MYG1","MYG1 exonuclease","MYG1_HUMAN",1.02876826594795,0.0073810825587752,"42508.39",6,153,0.0392156862745098,8,186,0.043010752688172,8,176,0.0454545454545455,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.00379506641366224,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HB40","SCPEP1","Retinoid-inducible serine carboxypeptidase","RISC_HUMAN",0.734327841570344,0.0072727272727272,"50830.68",110,153,0.718954248366013,126,186,0.67741935483871,113,176,0.642045454545455,TRUE,"Low_vs_Control",,,-0.0861563031364509,1,"ok","ok",-0.0415348935273034,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HB71","CACYBP","Calcyclin-binding protein","CYBP_HUMAN",1.21526538774131,0.006765899864682,"26209.94",64,153,0.418300653594771,73,186,0.39247311827957,79,176,0.448863636363636,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0258275353152014,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HBB8","CDHR5","Cadherin-related family member 5","CDHR5_HUMAN",0.546582214948069,0.0040983606557377,"88223.38",116,153,0.758169934640523,154,186,0.827956989247312,143,176,0.8125,TRUE,"Low_vs_Control",0.038613039857502,0.910822764286771,0.254091654102308,1,"ok","ok",0.069787054606789,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9HBG6","IFT122","Intraflagellar transport protein 122 homolog","IF122_HUMAN",1.22738915736801,0.0073810825587752,"141825.23",25,153,0.163398692810458,25,186,0.134408602150538,40,176,0.227272727272727,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0289900906599199,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HBH0","RHOF","Rho-related GTP-binding protein RhoF","RHOF_HUMAN",1.04928244858117,0.0073810825587752,"23625.44",35,153,0.228758169934641,44,186,0.236559139784946,45,176,0.255681818181818,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.00780096985030573,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HBI1","PARVB","Beta-parvin","PARVB_HUMAN",2.34534368264374,0.0040983606557377,"41714.25",152,153,0.993464052287582,185,186,0.994623655913978,173,176,0.982954545454545,TRUE,"Low_vs_Control",-0.0562124587687229,0.913252628104866,0.0167513924313839,1,"ok","ok",0.00115960362639678,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9HBL0","TNS1","Tensin-1","TENS1_HUMAN",1.06021024004751,0.0040983606557377,"197022.59",33,153,0.215686274509804,42,186,0.225806451612903,36,176,0.204545454545455,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0101201771030993,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HBL7","PLGRKT","Plasminogen receptor (KT)","PLRKT_HUMAN",1.07246984025061,0.0073810825587752,"17201.31",15,153,0.0980392156862745,17,186,0.0913978494623656,16,176,0.0909090909090909,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.00664136622390891,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HBR0","SLC38A10","Solute carrier family 38 member 10","S38AA_HUMAN",0.533504064510628,0.0058910162002945,"119762.23",89,153,0.581699346405229,104,186,0.559139784946237,98,176,0.556818181818182,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0225595614589923,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HBW9","ADGRL4","Adhesion G protein-coupled receptor L4","AGRL4_HUMAN",0.750802502813819,0.0040983606557377,"77810.77",150,153,0.980392156862745,181,186,0.973118279569892,166,176,0.943181818181818,TRUE,"Low_vs_Control",0.28528656385051,0.107413442080389,-0.329930839930297,1,"ok","ok",-0.00727387729285256,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9HC35","EML4","Echinoderm microtubule-associated protein-like 4","EMAL4_HUMAN",2.31651942979128,0.0089686098654708,"108916.21",20,153,0.130718954248366,21,186,0.112903225806452,22,176,0.125,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0178157284419144,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HC38","GLOD4","Glyoxalase domain-containing protein 4","GLOD4_HUMAN",1.1585352269625,0.0072727272727272,"34793.45",103,153,0.673202614379085,118,186,0.634408602150538,118,176,0.670454545454545,TRUE,"Low_vs_Control",,,-0.148836254176097,1,"ok","ok",-0.0387940122285474,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HC52","CBX8","Chromobox protein homolog 8","CBX8_HUMAN",2.16170697389715,0.0073810825587752,"43395.72",7,153,0.0457516339869281,7,186,0.0376344086021505,9,176,0.0511363636363636,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.00811722538477756,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HC84","MUC5B","Mucin-5B","MUC5B_HUMAN",1.05635735586962,0.0016233766233766,"596340.19",150,153,0.980392156862745,183,186,0.983870967741935,171,176,0.971590909090909,TRUE,"Low_vs_Control",0.311206456154325,0.267000716609337,1.36448116890096e-05,1,"ok","ok",0.00347881087919044,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9HCB6","SPON1","Spondin-1","SPON1_HUMAN",0.646729573147861,0.0016233766233766,"90973.48",140,153,0.915032679738562,161,186,0.865591397849462,150,176,0.852272727272727,TRUE,"Low_vs_Control",0.223941398245754,0.372459303578682,-0.376890566191894,1,"ok","ok",-0.0494412818890997,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9HCI5","MAGEE1","Melanoma-associated antigen E1","MAGE1_HUMAN",1.46871298693714,0.0073810825587752,"103253.82",62,153,0.405228758169935,71,186,0.381720430107527,70,176,0.397727272727273,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0235083280624078,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HCL0","PCDH18","Protocadherin-18","PCD18_HUMAN",0.649105772279314,0.0040983606557377,"126149.18",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.130751799171897,0.530485461835072,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q9HCM2","PLXNA4","Plexin-A4","PLXA4_HUMAN",2.2597691321289,0.0073810825587752,"212454.95",66,153,0.431372549019608,79,186,0.424731182795699,75,176,0.426136363636364,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.00664136622390893,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HCM3","KIAA1549","UPF0606 protein KIAA1549","K1549_HUMAN",0.428886511414624,0.0040983606557377,"210755.4",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.114331774362523,0.418706521646413,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q9HCN6","GP6","Platelet glycoprotein VI","GPVI_HUMAN",0.691543143105865,0.0040983606557377,"36866.01",153,153,1,184,186,0.989247311827957,173,176,0.982954545454545,TRUE,"Low_vs_Control",0.0408829570122489,0.885091263660743,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.010752688172043,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q9HCU0","CD248","Endosialin","CD248_HUMAN",0.48296152633168,0.0016233766233766,"80859.24",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.212036148656479,0.172270288507167,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q9HD20","ATP13A1","Endoplasmic reticulum transmembrane helix translocase","AT131_HUMAN",0.899313986242233,0.0073810825587752,"132954.85",21,153,0.137254901960784,36,186,0.193548387096774,25,176,0.142045454545455,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0562934851359899,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HD42","CHMP1A","Charged multivesicular body protein 1a","CHM1A_HUMAN",1.17211332990489,0.0080321285140562,"21702.79",17,153,0.111111111111111,30,186,0.161290322580645,30,176,0.170454545454545,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0501792114695341,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HD45","TM9SF3","Transmembrane 9 superfamily member 3","TM9S3_HUMAN",0.677219774794477,0.0073810825587752,"67888.26",44,153,0.287581699346405,61,186,0.327956989247312,49,176,0.278409090909091,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0403752899009066,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HD67","MYO10","Unconventional myosin-X","MYO10_HUMAN",0.748892347267605,0.0073810825587752,"237346.91",117,153,0.764705882352941,129,186,0.693548387096774,114,176,0.647727272727273,TRUE,"Low_vs_Control",,,0.0288339261294104,1,"ok","ok",-0.0711574952561669,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9HDC9","APMAP","Adipocyte plasma membrane-associated protein","APMAP_HUMAN",0.602925568405456,0.0016233766233766,"46480.36",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.28820399762972,0.130141108693455,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q9N2J8",,"HERV-H_2q24.1 provirus ancestral Env polyprotein","ENH3_HUMAN",0.959666947148178,0.0073810825587752,"60910.51",87,153,0.568627450980392,101,186,0.543010752688172,102,176,0.579545454545455,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0256166982922201,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NNX6","CD209","CD209 antigen","CD209_HUMAN",0.908119590471227,0.0073810825587752,"45774.92",84,153,0.549019607843137,129,186,0.693548387096774,112,176,0.636363636363636,TRUE,"Low_vs_Control",,,0.651723206309975,0.741580221570414,"ok","ok",0.144528779253637,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NP55","BPIFA1","BPI fold-containing family A member 1","BPIA1_HUMAN",1.13240020592112,0.0040983606557377,"26712.65",132,153,0.862745098039216,150,186,0.806451612903226,139,176,0.789772727272727,TRUE,"Low_vs_Control",-0.0545469280355411,0.912461006612848,-0.273629025297707,1,"ok","ok",-0.05629348513599,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9NP58","ABCB6","ATP-binding cassette sub-family B member 6","ABCB6_HUMAN",1.24612473656666,0.0040983606557377,"93885.55",144,153,0.941176470588235,176,186,0.946236559139785,165,176,0.9375,TRUE,"Low_vs_Control",-0.147725446012963,0.552531708677865,-0.156293089638363,1,"ok","ok",0.00506008855154971,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9NP59","SLC40A1","Ferroportin","S40A1_HUMAN",0.660518222818761,0.0073810825587752,"62542.11",17,153,0.111111111111111,28,186,0.150537634408602,24,176,0.136363636363636,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0394265232974911,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NP60","IL1RAPL2","X-linked interleukin-1 receptor accessory protein-like 2","IRPL2_HUMAN",1.21372166063529,0.0073810825587752,"78669.84",25,153,0.163398692810458,26,186,0.139784946236559,26,176,0.147727272727273,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0236137465738984,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NP72","RAB18","Ras-related protein Rab-18","RAB18_HUMAN",1.12632507400489,0.0048740861088545,"22977.07",113,153,0.738562091503268,132,186,0.709677419354839,135,176,0.767045454545455,TRUE,"Low_vs_Control",0.147192226157977,0.603089865400695,-0.185334560359694,1,"ok","ok",-0.0288846721484293,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9NP78","ABCB9","ABC-type oligopeptide transporter ABCB9","ABCB9_HUMAN",1.05741093084173,0.0073810825587752,"84474.82",140,153,0.915032679738562,178,186,0.956989247311828,160,176,0.909090909090909,TRUE,"Low_vs_Control",0.404787977795261,0.0461817213362116,0.537427081122931,1,"ok","ok",0.0419565675732659,TRUE,FALSE,"Abundance-only",TRUE,"tested"
"Q9NP79","VTA1","Vacuolar protein sorting-associated protein VTA1 homolog","VTA1_HUMAN",1.88699077046772,0.0073810825587752,"33879.21",99,153,0.647058823529412,120,186,0.645161290322581,105,176,0.596590909090909,TRUE,"Low_vs_Control",,,-0.247326023454975,1,"ok","ok",-0.00189753320683117,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NP80","PNPLA8","Calcium-independent phospholipase A2-gamma","PLPL8_HUMAN",1.12344140525487,0.0073810825587752,"88476.85",33,153,0.215686274509804,47,186,0.252688172043011,53,176,0.301136363636364,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0370018975332068,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NP97","DYNLRB1","Dynein light chain roadblock-type 1","DLRB1_HUMAN",1.30917429191217,0.0073810825587752,"10921.6",28,153,0.183006535947712,32,186,0.172043010752688,31,176,0.176136363636364,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0109635251950242,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NPA0","EMC7","Endoplasmic reticulum membrane protein complex subunit 7","EMC7_HUMAN",0.542277859030562,0.0072727272727272,"26470.58",95,153,0.620915032679739,106,186,0.56989247311828,87,176,0.494318181818182,TRUE,"Low_vs_Control",,,0.0887456578713798,1,"ok","ok",-0.051022559561459,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NPA2","MMP25","Matrix metalloproteinase-25","MMP25_HUMAN",1.24950164287317,0.0040983606557377,"62554.02",121,153,0.790849673202614,161,186,0.865591397849462,133,176,0.755681818181818,TRUE,"Low_vs_Control",0.00866549548007534,0.987491581708891,0.329932433833975,1,"ok","ok",0.074741724646848,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9NPC4","A4GALT","Lactosylceramide 4-alpha-galactosyltransferase","A4GAT_HUMAN",0.520654203147882,0.0072727272727272,"40499.17",112,153,0.73202614379085,142,186,0.763440860215054,117,176,0.664772727272727,TRUE,"Low_vs_Control",,,0.299300427696261,1,"ok","ok",0.0314147164242041,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NPF2","CHST11","Carbohydrate sulfotransferase 11","CHSTB_HUMAN",1.03737063735071,0.0073810825587752,"41554.93",75,153,0.490196078431373,95,186,0.510752688172043,78,176,0.443181818181818,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0205566097406705,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NPG4","PCDH12","Protocadherin-12","PCD12_HUMAN",0.6743869279104,0.0016233766233766,"128994.59",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.192463844672409,0.323858269313493,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q9NPH3","IL1RAP","Interleukin-1 receptor accessory protein","IL1AP_HUMAN",1.06213257070062,0.0040983606557377,"65418.44",149,153,0.973856209150327,181,186,0.973118279569892,171,176,0.971590909090909,TRUE,"Low_vs_Control",0.200756518449474,0.390741559469681,0.212729133796663,1,"ok","ok",-0.000737929580434282,FALSE,FALSE,"Neither",TRUE,"tested"
"Q9NPP4","NLRC4","NLR family CARD domain-containing protein 4","NLRC4_HUMAN",1.17577865304115,0.0073810825587752,"116159.09",9,153,0.0588235294117647,8,186,0.043010752688172,10,176,0.0568181818181818,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0158127767235927,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NPQ8","RIC8A","Chaperone Ric-8A","RIC8A_HUMAN",0.887981154247032,0.0040983606557377,"59709.51",102,153,0.666666666666667,125,186,0.672043010752688,115,176,0.653409090909091,TRUE,"Low_vs_Control",,,0.13940784508342,1,"ok","ok",0.0053763440860215,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NPR2","SEMA4B","Semaphorin-4B","SEM4B_HUMAN",0.742593113696628,0.0072727272727272,"92765.95",79,153,0.516339869281046,121,186,0.650537634408602,115,176,0.653409090909091,TRUE,"Low_vs_Control",,,0.561793844289952,0.842602654607539,"ok","ok",0.134197765127556,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q9NPY3","CD93","Complement component C1q receptor","C1QR1_HUMAN",0.772383752878286,0.0016233766233766,"68560.02",153,153,1,186,186,1,175,176,0.994318181818182,TRUE,"Low_vs_Control",0.172033911590004,0.445789767550781,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q9NQ30","ESM1","Endothelial cell-specific molecule 1","ESM1_HUMAN",0.540909732816845,0.0072727272727272,"20094.92",153,153,1,183,186,0.983870967741935,173,176,0.982954545454545,TRUE,"Low_vs_Control",0.0716680819356004,0.740992933117161,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.0161290322580645,FALSE,,"Not jointly evaluable",TRUE,"tested"
